,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,108024702,1/30/2017 18:13,1,Congestion ,32,3780,0.3,35,79.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:14,1,Congestion ,34,3840,0.3,34,74.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:15,1,Congestion ,37,3960,0.3,32,68.0,27.0,26.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:16,1,Congestion ,42,4020,0.3,28,60.0,27.0,26.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:17,1,Congestion ,47,4020,0.3,26,54.0,27.0,26.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:18,1,Congestion ,53,3960,0.3,23,48.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:19,1,Congestion ,56,4020,0.3,22,45.0,26.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:20,1,Congestion ,62,3900,0.3,19,41.0,26.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:21,1,Congestion ,64,3840,0.3,18,39.0,26.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:22,1,Congestion ,69,3720,0.3,17,37.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:23,1,Congestion ,73,3600,0.3,13,35.0,26.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:24,1,Congestion ,78,3540,0.3,12,32.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:25,1,Congestion ,83,3360,0.3,10,30.0,26.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:26,1,Congestion ,86,3180,0.3,9,29.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:27,1,Congestion ,89,3120,0.3,9,28.0,27.0,26.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:28,1,Congestion ,90,3120,0.4,8,28.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:29,1,Congestion ,92,3180,0.3,8,27.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:30,1,Congestion ,93,3180,0.3,8,27.0,26.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:31,1,Congestion ,93,3180,0.3,8,27.0,26.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:32,1,Congestion ,95,3120,0.3,8,27.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:33,1,Congestion ,97,3180,0.3,8,26.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:34,1,Congestion ,98,3180,0.3,8,26.0,26.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:35,0,Congestion ,100,3120,0.3,8,25.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:36,0,Congestion ,100,3180,0.3,8,25.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:37,0,Congestion ,100,3300,0.3,8,25.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:38,0,Congestion ,100,3240,0.3,8,25.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:39,0,Congestion ,100,3240,0.3,8,25.0,27.0,25.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:40,0,Congestion ,101,3300,0.3,8,25.0,26.0,24.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:41,0,Congestion ,101,3300,0.3,8,25.0,26.0,24.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:42,0,Congestion ,101,3360,0.3,8,25.0,26.0,24.0,0.0,Live Traffic - M25,54500.0,0.0
0,108024702,1/30/2017 18:43,0,Congestion ,101,3360,0.3,8,25.0,26.0,24.0,0.0,Live Traffic - M25,54500.0,0.0
