,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,103048502,1/8/2017 11:48,1,Congestion ,26,2700,0.4,35,134.0,36.0,49.0,2,,0,0
0,103048502,1/8/2017 11:49,1,Congestion ,26,2760,0.3,35,134.0,36.0,49.0,2,,0,0
0,103048502,1/8/2017 11:50,1,Congestion ,26,2760,0.4,35,134.0,36.0,49.0,2,,0,0
0,103048502,1/8/2017 11:51,1,Congestion ,27,2820,0.3,35,129.0,37.0,49.0,2,,0,0
0,103048502,1/8/2017 11:52,1,Congestion ,27,2820,0.3,35,129.0,37.0,49.0,2,,0,0
0,103048502,1/8/2017 11:53,1,Congestion ,27,2820,0.3,34,129.0,37.0,49.0,2,,0,0
0,103048502,1/8/2017 11:54,1,Congestion ,27,2820,0.3,35,129.0,37.0,49.0,2,,0,0
0,103048502,1/8/2017 11:55,1,Congestion ,31,2880,0.3,34,112.0,37.0,50.0,2,,0,0
0,103048502,1/8/2017 11:56,1,Congestion ,32,2940,0.3,33,108.0,36.0,51.0,2,,0,0
0,103048502,1/8/2017 11:57,1,Congestion ,32,3000,0.3,33,108.0,36.0,51.0,2,,0,0
0,103048502,1/8/2017 11:58,1,Congestion ,34,3060,0.3,32,102.0,37.0,50.0,2,,0,0
0,103048502,1/8/2017 11:59,1,Congestion ,35,3120,0.3,31,99.0,37.0,50.0,2,,0,0
0,103048502,1/8/2017 12:00,1,Congestion ,35,3180,0.3,30,99.0,37.0,51.0,2,,0,0
0,103048502,1/8/2017 12:01,1,Congestion ,35,3300,0.3,29,99.0,37.0,51.0,2,,0,0
0,103048502,1/8/2017 12:02,1,Congestion ,35,3300,0.3,29,99.0,37.0,51.0,2,,0,0
0,103048502,1/8/2017 12:03,1,Congestion ,35,3300,0.3,29,99.0,37.0,51.0,2,,0,0
0,103048502,1/8/2017 12:04,1,Congestion ,35,3300,0.3,30,99.0,37.0,51.0,2,,0,0
0,103048502,1/8/2017 12:05,1,Congestion ,34,3240,0.3,30,102.0,37.0,53.0,2,,0,0
0,103048502,1/8/2017 12:06,1,Congestion ,34,3300,0.3,30,102.0,37.0,53.0,2,,0,0
0,103048502,1/8/2017 12:07,1,Congestion ,32,3240,0.3,31,108.0,36.0,53.0,2,,0,0
0,103048502,1/8/2017 12:08,1,Congestion ,29,3120,0.3,33,120.0,37.0,52.0,2,,0,0
0,103048502,1/8/2017 12:09,1,Congestion ,27,3060,0.3,33,129.0,37.0,52.0,2,,0,0
0,103048502,1/8/2017 12:10,1,Congestion ,27,3060,0.3,33,129.0,37.0,52.0,2,,0,0
0,103048502,1/8/2017 12:11,1,Congestion ,27,3060,0.3,34,129.0,37.0,52.0,2,,0,0
0,103048502,1/8/2017 12:12,1,Congestion ,27,3000,0.3,34,129.0,37.0,52.0,2,,0,0
0,103048502,1/8/2017 12:13,1,Congestion ,26,2880,0.3,35,134.0,36.0,53.0,2,,0,0
0,103048502,1/8/2017 12:14,1,Congestion ,26,2880,0.3,35,134.0,36.0,53.0,2,,0,0
0,103048502,1/8/2017 12:15,1,Congestion ,26,2880,0.3,35,134.0,36.0,54.0,2,,0,0
0,103048502,1/8/2017 12:16,1,Congestion ,27,2880,0.3,34,129.0,37.0,54.0,2,,0,0
0,103048502,1/8/2017 12:17,1,Congestion ,29,2940,0.3,33,120.0,37.0,54.0,2,,0,0
0,103048502,1/8/2017 12:18,1,Congestion ,31,3000,0.3,32,112.0,37.0,54.0,2,,0,0
0,103048502,1/8/2017 12:19,1,Congestion ,34,3060,0.3,31,102.0,37.0,54.0,2,,0,0
0,103048502,1/8/2017 12:20,1,Congestion ,35,3060,0.3,29,99.0,37.0,55.0,2,,0,0
0,103048502,1/8/2017 12:21,1,Congestion ,35,3120,0.3,29,99.0,37.0,55.0,2,,0,0
0,103048502,1/8/2017 12:22,1,Congestion ,37,3240,0.3,28,94.0,37.0,55.0,2,,0,0
0,103048502,1/8/2017 12:23,1,Congestion ,39,3360,0.3,26,89.0,37.0,55.0,2,,0,0
0,103048502,1/8/2017 12:24,1,Congestion ,39,3420,0.3,26,89.0,37.0,55.0,2,,0,0
0,103048502,1/8/2017 12:25,1,Congestion ,39,3300,0.3,26,89.0,37.0,57.0,2,,0,0
0,103048502,1/8/2017 12:26,1,Congestion ,40,3300,0.3,26,87.0,37.0,57.0,2,,0,0
0,103048502,1/8/2017 12:27,1,Congestion ,40,3300,0.3,26,87.0,37.0,57.0,2,,0,0
0,103048502,1/8/2017 12:28,1,Congestion ,40,3300,0.3,26,87.0,37.0,57.0,2,,0,0
0,103048502,1/8/2017 12:29,1,Congestion ,40,3300,0.3,25,87.0,37.0,57.0,2,,0,0
0,103048502,1/8/2017 12:30,1,Congestion ,40,3300,0.3,25,87.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:31,1,Congestion ,39,3420,0.3,25,89.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:32,1,Congestion ,39,3420,0.3,26,89.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:33,1,Congestion ,39,3420,0.3,27,89.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:34,1,Congestion ,39,3420,0.3,27,89.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:35,1,Congestion ,37,3360,0.3,28,94.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:36,1,Congestion ,37,3300,0.3,28,94.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:37,1,Congestion ,35,3180,0.3,29,99.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:38,1,Congestion ,35,3120,0.3,31,99.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:39,1,Congestion ,35,3120,0.3,30,99.0,37.0,58.0,2,,0,0
0,103048502,1/8/2017 12:40,1,Congestion ,34,3120,0.3,30,102.0,37.0,62.0,2,,0,0
0,103048502,1/8/2017 12:41,1,Congestion ,34,3060,0.3,31,102.0,37.0,62.0,2,,0,0
0,103048502,1/8/2017 12:42,1,Congestion ,34,3060,0.3,31,102.0,37.0,62.0,2,,0,0
0,103048502,1/8/2017 12:43,1,Congestion ,34,3000,0.3,31,102.0,37.0,62.0,2,,0,0
0,103048502,1/8/2017 12:44,1,Congestion ,32,2880,0.4,32,108.0,36.0,62.0,2,,0,0
0,103048502,1/8/2017 12:45,1,Congestion ,32,2820,0.4,32,108.0,36.0,62.0,2,,0,0
0,103048502,1/8/2017 12:46,1,Congestion ,31,2820,0.4,33,112.0,37.0,62.0,2,,0,0
0,103048502,1/8/2017 12:47,1,Congestion ,31,2820,0.3,33,112.0,37.0,62.0,2,,0,0
0,103048502,1/8/2017 12:48,1,Congestion ,32,2820,0.4,31,108.0,36.0,62.0,2,,0,0
0,103048502,1/8/2017 12:49,1,Congestion ,34,2940,0.4,31,102.0,37.0,62.0,2,,0,0
0,103048502,1/8/2017 12:50,1,Congestion ,35,3000,0.3,29,99.0,37.0,64.0,2,,0,0
0,103048502,1/8/2017 12:51,1,Congestion ,37,3120,0.3,28,94.0,37.0,63.0,2,,0,0
