,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,199131002,1/2/2017 11:14,0,Congestion ,105,6180,0.2,10,34.0,37.0,37.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:15,1,Congestion ,103,6300,0.2,11,34.0,37.0,38.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:16,1,Congestion ,103,6360,0.2,11,34.0,37.0,38.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:17,1,Congestion ,103,6420,0.2,11,34.0,37.0,38.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:18,1,Congestion ,103,6600,0.2,11,34.0,37.0,38.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:19,1,Congestion ,103,6600,0.2,11,34.0,37.0,38.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:20,1,Congestion ,103,6600,0.2,11,34.0,37.0,39.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:21,1,Congestion ,103,6480,0.2,11,34.0,37.0,39.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:22,1,Congestion ,101,6540,0.2,11,35.0,37.0,39.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:23,1,Congestion ,101,6660,0.2,11,35.0,37.0,39.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:24,1,Congestion ,101,6660,0.2,11,35.0,37.0,39.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:25,1,Congestion ,101,6540,0.2,11,35.0,37.0,40.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:26,1,Congestion ,101,6660,0.2,11,35.0,37.0,40.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:27,1,Congestion ,101,6720,0.2,12,35.0,37.0,40.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:28,1,Congestion ,101,6660,0.2,11,35.0,37.0,40.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:29,1,Congestion ,101,6720,0.2,12,35.0,37.0,40.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:30,1,Congestion ,101,6720,0.2,11,35.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:31,1,Congestion ,101,6600,0.2,12,35.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:32,1,Congestion ,101,6600,0.2,12,35.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:33,1,Congestion ,101,6840,0.2,12,35.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:34,1,Congestion ,101,6840,0.2,12,35.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:35,1,Congestion ,101,6780,0.2,12,35.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:36,1,Congestion ,103,6720,0.2,12,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:37,1,Congestion ,103,6780,0.2,12,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:38,1,Congestion ,103,6780,0.2,11,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:39,1,Congestion ,103,6600,0.2,11,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:40,1,Congestion ,105,6480,0.2,11,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:41,1,Congestion ,105,6540,0.2,11,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:42,1,Congestion ,105,6540,0.2,11,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:43,1,Congestion ,105,6540,0.2,11,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:44,1,Congestion ,105,6540,0.2,11,34.0,37.0,41.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:45,1,Congestion ,105,6480,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:46,1,Congestion ,105,6360,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:47,1,Congestion ,105,6480,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:48,1,Congestion ,103,6540,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:49,1,Congestion ,103,6540,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:50,1,Congestion ,103,6360,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:51,1,Congestion ,103,6360,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:52,1,Congestion ,103,6300,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:53,1,Congestion ,103,6240,0.2,11,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:54,1,Congestion ,103,6120,0.2,10,34.0,37.0,42.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:55,1,Congestion ,103,6060,0.2,10,34.0,37.0,43.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:56,1,Congestion ,103,6060,0.2,10,34.0,37.0,43.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:57,1,Congestion ,103,6060,0.2,10,34.0,37.0,43.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:58,1,Congestion ,103,6120,0.2,10,34.0,37.0,43.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:59,1,Congestion ,103,6120,0.2,10,34.0,37.0,43.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:00,1,Congestion ,103,6060,0.2,10,34.0,37.0,44.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:01,1,Congestion ,103,5880,0.2,10,34.0,37.0,44.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:02,1,Congestion ,103,5880,0.2,10,34.0,37.0,44.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:03,1,Congestion ,103,5880,0.2,10,34.0,37.0,44.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:04,1,Congestion ,101,5880,0.2,10,35.0,37.0,44.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:05,1,Congestion ,101,5940,0.2,10,35.0,37.0,45.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:06,1,Congestion ,100,6000,0.2,10,35.0,37.0,45.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:07,1,Congestion ,100,5940,0.2,11,35.0,37.0,45.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:08,1,Congestion ,98,5940,0.2,11,36.0,37.0,45.0,2.0,,0.0,0.0
